Open,High,Low,Close,Volume,scenario_id
269.123793661195,275.0545518534085,263.12692809524617,269.0561966323567,1017142,1
269.0582869502348,276.9304412450364,259.3335345763769,267.14985153488385,1023361,1
266.5203285266565,270.9522589704791,259.44693356725924,263.8341966885735,1053078,1
264.1924891716055,274.41971079874327,255.53255088875048,265.710029227328,1032585,1
267.12757824877286,270.84010841182464,259.79651982758753,263.45805102379285,1156411,1
264.87723175251006,280.2369985359064,248.83109530368483,264.14861062388405,1159541,1
263.8525754689601,269.07548355058697,262.77074696693103,267.97674543677766,1004025,1
267.92228726629827,276.1310083979093,267.2115414937089,275.40042457997936,1001232,1
278.1356002264662,293.1381147003146,261.7905027753369,276.71646997467064,1151690,1
275.0916041408096,283.0449391638921,269.6382863835064,277.5430253084781,1001728,1
278.76133176254217,282.1480136059037,270.30938359603607,273.63377050595545,1005529,1
271.3352506424223,272.56083026979894,270.43328024351376,271.65778769588144,1103997,1
271.0171892195001,279.20334342558107,262.9538655770382,271.13647090549426,1026389,1
271.75098889037605,273.09836071968493,264.9167708786397,266.2368027557012,1010508,1
265.9108765602442,271.99593443942894,262.3394730384556,268.3912178774588,1002409,1
270.1565710918271,271.6414247490687,264.8568375988923,266.3206077631259,1089323,1
267.75585639420206,280.5657524372877,248.16022920084387,260.6291725554005,1028362,1
257.9286696367553,288.9028836833611,237.95387536501133,268.1374870059424,1044806,1
266.5477707797971,292.47019902742676,239.080527664889,264.83653390504645,1209755,1
265.418943474887,276.64480390521504,240.78978542676973,251.4237196466703,1022163,1
250.2401157729304,267.5510936066468,246.87509511055825,264.0010276620783,1089413,1
271.82782919022446,280.06973939812843,250.88167125606088,258.72633995188767,1083560,1
261.1658986221265,264.50656799787214,251.27048504832246,254.52622389468465,1055214,1
257.58738656526157,263.437432321328,244.68971352226342,250.37598166008803,1061244,1
249.37833125836667,262.475243370452,238.78389410731174,251.7788251009171,1032737,1
250.41885038845675,258.63300683280505,245.01713534665393,253.17190638935256,1017738,1
254.38556977243945,257.0087984556302,248.14738582460086,250.73294861106675,1065087,1
251.00399720191564,253.37910614826222,249.97861777021083,252.34823535320461,1047664,1
251.55211085620104,252.92341058720842,251.30582361070793,252.67602295256157,1015200,1
252.68233511680558,255.79198760582315,251.1323820025151,254.2325256249759,1030461,1
252.90534333400427,254.91900937065498,247.9843013955263,249.97463272385843,1000452,1
251.23290305908955,251.56789047514079,245.3641232850848,245.69172223480217,1013750,1
246.1749927773374,251.68416907296952,237.00650322896306,242.43191273907897,1048034,1
243.54922041812975,243.86242902830477,241.62003510720598,241.9311628667177,1009186,1
242.34313733435474,247.06159686638722,234.47721969176976,239.1331808593194,1005506,1
239.86836621129484,243.1469696362849,232.20821840278862,235.42610345073072,1004509,1
236.20033991666318,240.43086777991888,228.31507214730715,232.4789470315875,1001509,1
234.1138395566705,239.100156702124,232.43721863087973,237.4000017201693,1109559,1
236.8836500115844,243.06409956740853,235.2402312617393,241.3894212983236,1049922,1
241.55346971715613,241.78453155151863,240.63088063062116,240.86128034016568,1054693,1
241.43256400372542,251.955694353256,233.48297908766526,243.92407221822356,1016806,1
242.4021429572395,251.82142040284924,231.64001244124742,241.00499960413254,1035098,1
240.46773274623882,243.42184009944614,240.25815930922977,243.20987681764896,1018529,1
243.18311919913987,247.12641947872737,235.22372822353088,239.10083278521498,1127778,1
238.83250289209812,241.82131783778834,232.64329208453972,235.5915488492272,1017643,1
233.4584483376941,236.68629062964428,233.22933109755652,236.45423331177466,1098114,1
236.44743457953615,238.2838838199755,236.2336496290206,238.06863305598358,1040045,1
240.14853160665513,242.54160318702165,234.1772186813415,236.53427431629362,1065172,1
238.06302461981613,239.2827066573543,237.89555417478323,239.11449653227493,1000321,1
238.0440582783686,241.54868363905143,233.2647760949553,236.75035478799876,1083917,1
237.67131940397238,238.55651479205565,235.1933299808421,236.07257090710948,1001500,1
235.19396119972384,236.72512575376453,233.7405510565845,235.27123806866547,1014637,1
236.2429339629285,242.07502102655957,225.11229714171063,230.8102689763363,1058944,1
230.48200736572633,234.86657498351644,225.00313241067468,229.36647880402182,1013849,1
229.6726971417674,233.42919881802004,228.50906447248536,232.25249564512123,1041803,1
233.0748988412855,243.6991218384911,221.3640971088973,231.9364252096599,1034020,1
232.32244583354912,237.29431466534237,229.7144108959068,234.66003808650268,1017367,1
233.84803600269936,240.44659596959767,229.97415486498733,236.5283138694095,1009104,1
236.92904887257902,247.1307581662345,233.77481888839816,243.88393793313378,1026129,1
240.31856218436465,258.6066828858234,227.77517397875977,245.77832333628274,1106551,1
246.68252355348835,257.29391297667956,244.38525915196942,254.9199365512693,1045230,1
257.0701056145511,277.69159959572573,227.8970444477031,247.77272693930806,1040565,1
246.65196103350755,253.68773256156592,238.56865250837703,245.57366555140234,1000934,1
246.71178495392223,256.00075004282934,236.06287509127063,245.2986335021788,1004786,1
244.43133603649184,249.31554670009058,241.8198132826196,246.6799990615576,1003999,1
246.36024957545226,246.95821017041297,245.61761076410988,246.21521934463948,1026556,1
244.8007490221667,250.52058759085747,239.56134365520884,245.27111510367334,1011437,1
246.4084773319211,247.79173519733195,238.1365326108583,239.48090129459152,1001417,1
241.42144527446146,249.66351950850364,229.43600788120781,237.54576733583565,1008959,1
237.16891252291728,245.87438682706423,231.24292071291524,239.88063880250246,1008249,1
239.29962653320507,247.9500361401528,232.57799758425676,241.1757103301891,1002355,1
241.27638015718384,244.18087756152516,238.4661904432661,241.36960207504026,1020867,1
239.7796479133326,240.47231365724008,239.22535123182777,239.9176978468155,1016697,1
240.0963307577033,242.52915889586424,238.9564254677201,241.3831442020107,1008126,1
242.3025932568546,253.06972107025754,233.99621354526548,244.68178039991216,1017695,1
244.0959783096141,250.65178475859358,239.2129925652491,245.73599158535785,1065999,1
246.18237045330065,248.97407304921347,241.77429025056577,244.54745291805546,1166475,1
244.8733805874101,253.63013184078747,240.40178754063982,249.08169151146842,1029310,1
249.06631989421658,252.41387724836437,244.9751595539075,248.31258640919083,1022084,1
249.1256014444082,250.4960801380198,243.54186752699567,244.88904023826936,1003946,1
244.7281194430379,245.5838495480205,242.9584709602313,243.81099419349087,1043530,1
244.60209550170603,252.02758507236013,233.9535088064039,241.27809013617005,1005021,1
240.5288231195956,247.5759532835284,232.4394156875213,239.45508700993844,1145089,1
239.47226462273818,249.966255985354,229.23521791162565,239.71867560857416,1002090,1
238.4075110101943,254.8256968221132,232.61577069548878,248.78192619832885,1051444,1
251.25287189869331,258.4061271198702,243.765789236489,250.9092617594462,1047575,1
250.71557630890993,257.8056578970748,239.24001680227832,246.2024705480425,1045261,1
243.58182015234854,255.4376745714516,232.44357996646767,244.26805499723426,1009451,1
244.85818934337058,245.9227527454457,241.04154743281393,242.0940934490839,1027718,1
242.7915962506508,248.7818163801659,236.4167460648247,242.39723644215903,1084690,1
242.5764597424173,247.8075228630722,236.8055284569023,242.0246929501247,1002295,1
242.18225135201033,245.40843815481531,241.27163627455388,244.48914904855246,1005287,1
245.29679077741517,250.27567642720737,242.85528957257208,247.80916888551616,1016931,1
250.62837454244516,262.49511411353114,235.3773075753741,247.07584201653518,1004639,1
246.70632556997887,246.75836440895705,246.2758005204849,246.32775950687576,1020047,1
245.12774473156654,263.2512518162095,236.2847994478779,254.0851688499686,1033871,1
252.4401619947056,254.42531964905817,251.5619227916353,253.5432428282944,1035435,1
254.51955559122484,270.4314111044715,235.72840113053135,251.44824696087068,1016652,1
249.29267357394627,259.4888360823319,245.26445490371808,255.36253696439294,1039652,1
254.69836632646235,275.0849648790453,238.15921315014484,258.31120740265817,1016506,1
257.7547349071914,265.77212415641304,252.30431368935328,260.2685464684292,1025368,1
260.51793248693116,262.91154747340556,256.8749723138276,259.2570019859428,1024255,1
259.59403179169936,261.2730108343662,257.60166486147506,259.2786038072579,1049077,1
257.80962887542177,264.01015853595436,254.02168478163725,260.18728009952827,1019246,1
260.1334758647777,267.58828749559586,252.34478677663424,259.78974797722435,1015088,1
259.57159493117035,266.58581525623146,250.11025933929153,257.0565164711612,1031914,1
256.9707132527205,260.8883692544965,254.7933637091763,258.6963977399001,1002909,1
259.9331494593353,268.35245983519866,252.64347152868385,261.0319662111948,1084630,1
260.4037538280557,269.07434648398834,254.00274784155383,262.6188900526443,1026137,1
260.22450021612315,261.88105210201,258.94003494139344,260.5947592328408,1006456,1
261.65600324780837,269.00498289306324,251.98944267376905,259.271448726118,1013805,1
259.07283054164895,261.3440731324392,257.92434749114136,260.19063479873813,1045713,1
259.60117360255964,264.34008530677266,255.29946505429623,260.0312501953662,1004579,1
259.6479177263794,263.1619564258937,257.24170677977236,260.745573278301,1020272,1
259.5054877419915,274.02739184760924,247.55100064877314,261.9598414803069,1053880,1
262.25097919937394,263.14427495820394,261.07489007217634,261.9672192701107,1008430,1
261.3903811912318,266.4224170633731,254.52869186667897,259.5248136288479,1003079,1
259.1612000853022,262.7642633503474,259.099240454917,262.70145732385856,1070268,1
263.34490699833674,266.8130904609277,256.5693253906357,259.9933699884795,1034660,1
259.8728855464863,262.9143209900368,257.5529164329522,260.5879681037478,1016972,1
260.6210685290636,268.1596021173405,252.15777704931452,259.66876500538285,1030226,1
258.39565582123856,261.7402028117171,253.26557152668704,256.5867043338511,1006910,1
256.0371367961903,260.95683862416274,252.985908521073,257.8836057355453,1087868,1
258.240595805279,263.36524487766366,249.00772099343135,254.0491938949875,1022162,1
254.7583439392107,254.91452882497754,252.44700114417253,252.60186395516544,1000228,1
251.01771575664327,258.181570016523,249.99528195782486,257.13422274315207,1066876,1
257.9846944678786,261.76706497023804,256.7831464480033,260.5535526496587,1018500,1
259.2233974841158,260.1817138304911,258.54039110414607,259.4979839652177,1030972,1
259.0892770859569,269.6694368779675,250.162521108702,260.68761131320514,1016565,1
261.6059088151702,270.5488291150999,247.33763037869284,256.0920614437584,1028370,1
259.236946104514,262.46682140624796,250.6521628371,253.8144787353879,1025832,1
254.5526067831286,257.07787407154285,250.76403476860753,253.27664397751923,1003282,1
253.31830995779947,257.73215226469523,244.25317906430246,248.58453970849894,1038644,1
248.35756114303715,259.4076262073212,230.42711229869536,241.15679688746482,1096797,1
238.72998395506102,244.38384949315025,218.8756147866666,224.18501029220081,1022955,1
224.7171326493947,235.01146882807757,206.19863774958185,216.09813599099473,1102066,1
217.75196530364622,236.8169545934822,198.18182632890276,217.1983440302847,1027568,1
218.16361764247154,218.3332926961233,217.2455131335055,217.41460564891574,1024592,1
218.42198003923767,221.52645649799467,211.1999340592644,214.24504285197776,1013551,1
214.72626440964956,221.87901517130882,205.67568142874632,212.76303501803454,1006504,1
212.95213062447394,213.40104548637134,209.21771402074938,209.6596882320999,1007209,1
210.14893960880087,218.03240849666253,206.207644412703,214.01853983523262,1023102,1
213.92618835118682,214.741196386208,208.70723505371342,209.50540093728407,1002217,1
208.7467094390196,212.17816119514367,204.83947715802407,208.26297715286148,1005998,1
208.00090353538604,220.2009999897897,194.64318570081772,206.7711522559312,1025417,1
207.75759758085118,217.46169645796806,196.68254054247396,206.31946608692905,1066545,1
206.30095770070105,210.44537364133933,198.33825438973776,202.40439153263972,1013287,1
204.7244216486609,216.1285732905346,188.15604659651675,199.25555565289665,1023929,1
199.15735123595144,206.68614528940518,196.67722068811028,204.143916442799,1033833,1
203.9972343180191,206.6454868937078,202.37449583002203,205.0146551200373,1175367,1
206.05435722432895,207.8829528224826,204.0484189329405,205.87542664097865,1005568,1
205.45880787854048,209.7248816447018,201.52486506405435,205.7846989572187,1094568,1
205.37656204124454,210.6710950201772,201.06707538045134,206.3413635982539,1043881,1
207.11486266662948,209.08513177159583,203.2387718159348,205.19073684746695,1023767,1
206.56828902879633,210.72099149628485,200.71277668887308,204.8305447776457,1008958,1
204.19206886232553,223.13510997617834,193.07133150583854,211.61035677346288,1000744,1
210.6297638069454,214.74782784742672,208.9798966999483,213.07877756719435,1077810,1
213.96932759018244,220.7615175034966,210.28089747488224,217.0204910496586,1033701,1
216.21459091401812,217.36269908477087,215.3690787478425,216.51600821924112,1011839,1
233.90454151732115,239.37657510837673,228.4325079262656,233.90454151732115,1017626,2
229.9860848050254,251.01989810738266,215.83661748573962,236.47143183995297,1008512,2
237.37282038650014,247.83132676285953,225.9793321287264,236.3947450845089,1010274,2
234.13518911939624,246.62870369431818,225.03655808053648,237.40308047692653,1033667,2
236.41610040737172,244.96153387656804,226.4952019321205,234.9890537525843,1093696,2
236.88749584977586,238.26638003007957,236.2638078296094,237.6407089167792,1018465,2
238.34766777427743,240.1156530026314,237.78547825954007,239.55062607584753,1015227,2
238.87100397560576,251.24586659884437,228.31316634599293,240.6111178360675,1044752,2
240.6242541615487,252.73721035182126,231.56556056724136,243.56770570989502,1057484,2
244.01556731787267,246.0174964412801,242.27038735355404,244.270493266814,1006552,2
242.15745580817728,262.57280213241535,230.2836851508216,250.2997864218742,1001923,2
249.72440856234866,251.3508099445248,242.40191163899664,243.99097238403314,1040549,2
243.27323690973424,244.83051551048476,240.32721264208547,241.8755441136349,1005384,2
242.09500005892215,248.6120062296443,236.21841056058884,242.72023972696852,1103303,2
243.81208018730993,249.56049542143947,239.56401710970715,245.28673861280978,1014722,2
246.16378619854456,252.21740478539073,236.38738071317752,242.3471410007775,1058619,2
241.9802378404995,245.19209656134012,241.89820352858953,245.10900155959405,1002078,2
244.8711876077028,250.6721730888097,239.54278783525243,245.3337088489921,1027592,2
245.22699015838202,249.13079253104743,245.02569834045295,248.92646404157236,1011842,2
248.0400191150729,253.69071975316396,242.87138976154571,248.51225010465888,1018744,2
248.28744330690276,250.8640713342022,246.7062056598685,249.27653458342763,1010289,2
248.4063151223888,253.8778609322202,245.6184365957339,251.06019772669686,1046341,2
249.89662065939285,254.3245533162976,244.84500046364826,249.26168261669687,1020168,2
249.397957369928,255.3708302762549,244.61950066825045,250.56991883132926,1013518,2
253.41316185632357,260.9566651180444,244.1976088845459,251.68981215051417,1016281,2
250.0371693541793,261.71964976852485,244.80405260246812,256.35431914446815,1004100,2
255.9443754364167,261.3926030415086,246.57482599890798,251.93776584991355,1010928,2
251.7828818071943,256.24701190868,251.61831668546188,256.07963842971714,1030280,2
256.0500085758184,266.0106522666148,243.99283936296794,253.868624678338,1123647,2
254.79588765539413,265.0745931486658,249.90156445338724,260.07879170036847,1074936,2
263.1807002583517,277.7396647104498,237.11459487737545,250.99971617096801,1034210,2
254.91270509650204,272.93455838002086,235.16973350849278,253.06064994354438,1029027,2
252.6448633188506,262.2154575712884,246.75558255708265,256.2423182971536,1017422,2
254.219128161691,256.37434335076586,253.39531048449268,255.54622510841347,1091015,2
257.8286766476552,264.7692774287282,243.1026052972227,249.82782779485967,1053219,2
249.2586004570573,262.4388176520634,238.5917615466911,251.66883454254412,1032040,2
252.9345959976902,255.677096333054,249.9264469605439,252.66603536676863,1002778,2
251.19419684251557,259.02942205625607,245.08459309995584,252.87884393487025,1056074,2
251.61603608754197,258.12565721735695,245.25176127848584,251.75779677060393,1001548,2
250.92601472638844,255.45254870393376,249.91250541165994,254.42490709602026,1011863,2
254.89512955634547,259.39176008658427,252.77360507233234,257.2506304697909,1003297,2
257.0144663706935,271.64023354033736,252.77884169404533,267.23615440014896,1013991,2
263.6780350360061,273.4450988859934,260.93732126050656,270.6321033565762,1043416,2
273.21261149655794,278.7905896997489,259.73211677539473,265.14539258433587,1043825,2
261.1133758415089,276.6398714639942,255.71444883833325,271.035783186417,1003896,2
270.3837194345369,277.9760511384842,259.95490499180653,267.4652875953235,1036361,2
268.2989120592223,279.54542210595673,261.0247080723327,272.166362591096,1022344,2
270.7455663932157,273.0475218030838,270.24598323019654,272.54461900530066,1131056,2
273.0479348816084,275.64024769772533,266.2630293225721,268.815156204238,1016528,2
269.32297844973255,278.980746386846,255.09594785349773,264.5837705048396,1035493,2
263.4316318874477,271.52104397550397,259.5742678373473,267.6026053948093,1046894,2
267.99198082510554,276.2501149199758,258.51000038018486,266.7292227683312,1030108,2
266.4290839917456,275.13440164951965,261.2424250647455,269.880551909053,1010904,2
271.07668583940205,276.7101667456026,262.244821569015,267.81042342885837,1067418,2
267.69886972415526,267.9122322071026,263.96128808415904,264.1718394385426,1010150,2
265.1970475647599,273.17214920093284,252.68448390539228,260.5189026745781,1010115,2
258.79716424283225,261.61443919831106,252.9689736658147,255.75311095099747,1089252,2
255.77986806483867,258.91489473831336,251.22631419672055,254.3437386085866,1019357,2
255.14495992555447,258.28345918197147,242.6067929147773,245.62822830632632,1035184,2
243.92112486224858,254.19972138875897,229.7818543355794,239.89060887890858,1034628,2
238.23291376238328,252.35538803772593,229.39340383699565,243.32686950057226,1003347,2
243.16441812998977,252.79698639591194,242.1903448752891,251.78836714083027,1029361,2
250.05073824267032,263.4267151723709,238.87076326085625,252.1527571878144,1032548,2
251.8812169990344,260.59767328701065,247.08803645881264,255.73122884065586,1080572,2
255.12123915682926,261.12944575096617,247.20238815426106,253.1645130712746,1001469,2
254.85079115698952,257.8376592717538,249.90514687297656,252.86878575342567,1028604,2
252.74142583621529,259.39053570389495,246.6368806563746,253.27314767497603,1002405,2
252.99303270510106,255.93844040035154,250.90921046960614,253.8475795374624,1041850,2
254.26952299266517,256.4490850341644,249.752910318681,251.91226629236064,1002561,2
251.71350671184183,252.44430815398002,251.05070265609575,251.7813255198906,1025205,2
250.5950110648761,253.42897219611072,246.5669016720071,249.38720379687524,1004566,2
248.51569406140825,250.2323018526313,246.9426226361912,248.658327576159,1008065,2
247.3484465663042,253.6195130881777,242.5315745066791,248.77486294744045,1010607,2
248.4073065740487,254.0015792666127,243.27205491335005,248.85703059269233,1008400,2
248.5207242697602,250.7552433909456,247.68968236381852,249.91952396297236,1023461,2
249.1233936497194,255.03899685070166,248.37625770754912,254.27640671446815,1003922,2
253.7205315165495,261.088651164019,249.9039656629325,257.2194531301246,1024108,2
256.1952172887305,263.60120999323414,251.84906003882807,259.20401084617407,1033194,2
259.3317781103901,264.09416345499193,255.66838047753288,260.41545744634277,1032761,2
259.7969326634274,264.3737793455304,259.2264953816103,263.7945644458089,1001816,2
265.7287321203435,269.421049920971,265.3732915355509,269.0611518685397,1002061,2
269.35384208966883,275.8948790619387,256.5501403521771,262.93530850460024,1033355,2
263.4858407472265,264.64762307192075,256.4013333022132,257.53688502724304,1115997,2
260.1907161027606,264.39821824599045,254.89683942412984,259.0864852278156,1041758,2
258.655611690049,262.03499061345775,254.7203808656084,258.0924013515374,1044173,2
257.1759567448153,261.47238434752114,254.81617312203156,259.094992125858,1018140,2
259.4067759818924,267.57457878154423,248.19312385462763,256.2619058043282,1004341,2
259.5686273165727,261.0213071951565,255.26608078385652,256.70272157618393,1028801,2
257.9548298793178,266.9560702265169,253.36792463826652,262.2920414880344,1065255,2
265.26220824192103,269.99537013962464,258.6266489042475,263.32524899318724,1048895,2
261.8297723483714,269.1842763351279,259.9900975563858,267.3061234700786,1071309,2
266.8564968714145,281.1748001400105,260.1530488729709,274.28475396710314,1074210,2
275.56935436763473,275.8529298054222,272.9407634024402,273.22192320943344,1017280,2
272.0226087349301,283.39414461852715,263.32362470621683,274.61234371180797,1017006,2
273.04103732663185,278.58948339317874,269.27288178686666,274.79709306720065,1020273,2
276.52923077323095,292.87434530360593,259.66447336789236,275.9769432371373,1093975,2
275.2212655428391,275.6468720925546,274.47525611817224,274.90036642437855,1048182,2
273.51363350384236,274.966750468657,273.4365496377465,274.8892789068376,1064139,2
272.89958048887706,286.1375521877945,260.8186058325269,274.00752979223415,1074207,2
276.14223322121364,287.0546450066771,264.1422820863062,275.0099489892003,1058204,2
276.5598771693057,290.14551810405703,257.01582400804955,270.29364448780274,1016733,2
268.7378723206901,273.4250665979182,260.1412270593115,264.7590242177146,1019665,2
265.3729267146564,267.7569354364591,257.5023728287806,259.83664572283993,1092501,2
259.70677558698156,264.907714546029,255.08383888794887,260.2746690028681,1045538,2
259.9358193087332,264.0495762475307,255.43656412680826,259.544122045639,1041431,2
258.36213060426314,259.856079012754,256.1248547822844,257.61447998968094,1028892,2
257.5344228444103,261.15900996253197,253.10744118757245,256.72057404713667,1048748,2
257.79032248841656,263.52722654630503,248.8456146723085,254.5095069753395,1018009,2
254.73205772658497,256.7599532939003,252.80826968180313,254.83538490138622,1089871,2
251.43932645353865,255.21522026626582,250.08033569371207,253.84323674227656,1027740,2
251.80874986427426,258.9300512041155,244.06722571163888,251.1704762949972,1023485,2
252.67704476771175,255.90049426014897,246.2396936055895,249.42161293008323,1052597,2
252.60717441031207,255.19349613994342,248.4512642165249,251.02134945744783,1013877,2
250.53009097462382,255.21243009088738,243.87180037218056,248.51650613664145,1031088,2
248.35249591272301,251.12347061972983,238.4111819521743,241.10125143221342,1012271,2
243.42308139029106,258.8591702710013,226.20173063015707,241.51694655779755,1053117,2
243.0872239220347,244.91170079206924,242.73126612271577,244.55359575324673,1019141,2
